행정동코드,Top1 상권,Top1 상권 수,Top1 상권 비율,Top1 상권 Top1 업종,Top1 상권 Top1 업종 수,Top1 상권 Top2 업종,Top1 상권 Top2 업종 수,Top1 상권 Top3 업종,Top1 상권 Top3 업종 수,Top2 상권,Top2 상권 수,Top2 상권 비율,Top2 상권 Top1 업종,Top2 상권 Top1 업종 수,Top2 상권 Top2 업종,Top2 상권 Top2 업종 수,Top2 상권 Top3 업종,Top2 상권 Top3 업종 수,Top3 상권,Top3 상권 수,Top3 상권 비율,Top3 상권 Top1 업종,Top3 상권 Top1 업종 수,Top3 상권 Top2 업종,Top3 상권 Top2 업종 수,Top3 상권 Top3 업종,Top3 상권 Top3 업종 수,Top4 상권,Top4 상권 수,Top4 상권 비율,Top5 상권,Top5 상권 수,Top5 상권 비율
41220640,주거밀집,765,0.7018348623853211,부동산중개,79,한식/백반/한정식,77,여성미용실,43,먹자골목,197,0.18073394495412845,편의점,22,커피전문점/카페/다방,16,후라이드/양념치킨,13,스포츠,91,0.0834862385321101,유리/페인트/철물건축자재,20,조명기구/전기용품,9,청과물소매,8,편의시설,29,0.026605504587155965,기타,8,0.007339449541284404
41285590,주거밀집,1906,0.6782918149466192,한식/백반/한정식,167,부동산중개,125,비만/피부관리,100,먹자골목,653,0.2323843416370107,커피전문점/카페/다방,77,한식/백반/한정식,54,화장품판매점,35,스포츠,179,0.06370106761565836,헬스클럽,27,통신판매,26,룸살롱/단란주점,8,편의시설,39,0.013879003558718862,기타,33,0.011743772241992882
41480262,주거밀집,1156,0.7934111187371311,한식/백반/한정식,103,여성미용실,57,부동산중개,57,스포츠,149,0.10226492793411118,유리/페인트/철물건축자재,33,지물판매,12,조명기구/전기용품,12,먹자골목,129,0.08853809196980096,편의점,22,커피전문점/카페/다방,15,후라이드/양념치킨,7,편의시설,17,0.011667810569663692,기타,6,0.004118050789293068
41220510,주거밀집,1319,0.6993637327677624,한식/백반/한정식,100,부동산중개,95,여성미용실,92,먹자골목,379,0.2009544008483563,편의점,45,한식/백반/한정식,33,커피전문점/카페/다방,32,스포츠,168,0.08907741251325557,청과물소매,23,유리/페인트/철물건축자재,20,헬스클럽,12,기타,10,0.005302226935312832,편의시설,10,0.005302226935312832
41461360,주거밀집,981,0.7761075949367089,한식/백반/한정식,158,커피전문점/카페/다방,69,부동산중개,56,먹자골목,160,0.12658227848101267,편의점,45,커피전문점/카페/다방,14,한식/백반/한정식,11,스포츠,94,0.07436708860759493,유리/페인트/철물건축자재,16,청과물소매,10,주방가구판매,5,기타,15,0.011867088607594937,편의시설,14,0.011075949367088608
41670510,주거밀집,1188,0.7021276595744681,한식/백반/한정식,120,일반의류,88,부동산중개,62,먹자골목,321,0.18971631205673758,편의점,39,커피전문점/카페/다방,31,일반의류,19,스포츠,131,0.07742316784869976,청과물소매,17,유리/페인트/철물건축자재,14,가방/가죽제품소매,12,편의시설,42,0.024822695035460994,기타,10,0.00591016548463357
41430530,주거밀집,525,0.7261410788381742,한식/백반/한정식,48,부동산중개,43,여성미용실,26,먹자골목,128,0.17704011065006917,편의점,16,커피전문점/카페/다방,11,아이스크림판매,9,스포츠,58,0.08022130013831259,유리/페인트/철물건축자재,5,태권도장,5,헬스클럽,5,기타,7,0.009681881051175657,편의시설,5,0.006915629322268326
41220635,주거밀집,444,0.6799387442572741,부동산중개,56,한식/백반/한정식,46,여성미용실,42,먹자골목,163,0.24961715160796324,편의점,20,커피전문점/카페/다방,17,후라이드/양념치킨,14,스포츠,37,0.05666156202143951,학원-기타,6,닭내장/닭발요리,5,태권도장,4,기타,6,0.009188361408882083,편의시설,3,0.004594180704441042
41550340,주거밀집,185,0.7581967213114754,한식/백반/한정식,54,수퍼마켓,9,자동차정비/카센타,7,스포츠,27,0.11065573770491803,청과물소매,9,유리/페인트/철물건축자재,6,주방가구판매,3,먹자골목,25,0.10245901639344263,편의점,14,청과물소매,3,한식/백반/한정식,2,편의시설,5,0.020491803278688523,기타,2,0.00819672131147541
41480256,주거밀집,483,0.79050736497545,한식/백반/한정식,71,여성미용실,28,부동산중개,18,먹자골목,58,0.09492635024549918,편의점,17,커피전문점/카페/다방,5,한식/백반/한정식,4,스포츠,57,0.09328968903436989,유리/페인트/철물건축자재,9,룸살롱/단란주점,7,조명기구/전기용품,6,편의시설,8,0.01309328968903437,기타,5,0.008183306055646482
41133540,주거밀집,843,0.7741046831955923,한식/백반/한정식,67,여성미용실,66,부동산중개,66,먹자골목,155,0.1423324150596878,후라이드/양념치킨,15,커피전문점/카페/다방,15,호프/맥주,10,스포츠,73,0.06703397612488522,지물판매,14,유리/페인트/철물건축자재,11,청과물소매,10,기타,10,0.009182736455463728,편의시설,8,0.0073461891643709825
41190606,주거밀집,2617,0.7500716537689882,한식/백반/한정식,171,여성미용실,160,부동산중개,157,먹자골목,461,0.13212955001433074,편의점,71,커피전문점/카페/다방,48,후라이드/양념치킨,35,스포츠,361,0.10346804241903124,유리/페인트/철물건축자재,74,조명기구/전기용품,44,청과물소매,40,편의시설,35,0.01003152765835483,기타,15,0.004299226139294927
41285560,주거밀집,564,0.7166454891994918,커피전문점/카페/다방,41,학원-입시,36,한식/백반/한정식,35,먹자골목,151,0.19186785260482847,커피전문점/카페/다방,26,편의점,11,학원-입시,7,스포츠,59,0.07496823379923762,학원-기타,17,유리/페인트/철물건축자재,6,태권도장,5,편의시설,9,0.011435832274459974,기타,4,0.005082592121982211
41590370,주거밀집,542,0.7465564738292011,한식/백반/한정식,106,부동산중개,41,자동차정비/카센타,26,스포츠,86,0.1184573002754821,유리/페인트/철물건축자재,25,청과물소매,18,조명기구/전기용품,11,먹자골목,83,0.11432506887052342,편의점,37,커피전문점/카페/다방,6,한식/백반/한정식,4,기타,8,0.011019283746556474,편의시설,7,0.009641873278236915
41570360,주거밀집,500,0.7598784194528876,한식/백반/한정식,72,부동산중개,40,커피전문점/카페/다방,23,스포츠,93,0.1413373860182371,유리/페인트/철물건축자재,33,청과물소매,16,조명기구/전기용품,9,먹자골목,46,0.06990881458966565,편의점,16,커피전문점/카페/다방,6,한식/백반/한정식,3,편의시설,15,0.022796352583586626,기타,4,0.0060790273556231
41113650,주거밀집,794,0.7540360873694207,한식/백반/한정식,62,여성미용실,43,부동산중개,41,먹자골목,183,0.1737891737891738,편의점,21,커피전문점/카페/다방,13,한식/백반/한정식,10,스포츠,64,0.060778727445394115,청과물소매,7,주방가구판매,6,유리/페인트/철물건축자재,5,편의시설,9,0.008547008547008548,기타,3,0.002849002849002849
41113520,주거밀집,159,0.7395348837209302,여성미용실,22,부동산중개,18,한식/백반/한정식,12,먹자골목,33,0.15348837209302327,편의점,5,후라이드/양념치킨,4,커피전문점/카페/다방,3,스포츠,20,0.09302325581395349,유리/페인트/철물건축자재,4,주방가구판매,3,학원-기타,2,기타,2,0.009302325581395349,편의시설,1,0.004651162790697674
41111572,주거밀집,765,0.7619521912350598,여성미용실,70,부동산중개,56,한식/백반/한정식,47,먹자골목,143,0.14243027888446216,편의점,16,한식/백반/한정식,14,후라이드/양념치킨,13,스포츠,75,0.07470119521912351,청과물소매,9,학원-기타,7,태권도장,6,편의시설,12,0.01195219123505976,기타,9,0.008964143426294821
41410570,주거밀집,293,0.7710526315789473,부동산중개,28,여성미용실,20,학원-입시,15,먹자골목,52,0.1368421052631579,커피전문점/카페/다방,12,편의점,6,세탁소/빨래방,4,스포츠,27,0.07105263157894737,지물판매,4,헬스클럽,3,수산물소매,2,기타,5,0.013157894736842105,편의시설,3,0.007894736842105263
41650390,주거밀집,624,0.7989756722151088,한식/백반/한정식,122,갈비/삼겹살,31,캠프/별장/펜션,27,스포츠,84,0.10755441741357234,청과물소매,19,룸살롱/단란주점,11,유리/페인트/철물건축자재,8,먹자골목,62,0.0793854033290653,편의점,16,후라이드/양념치킨,7,커피전문점/카페/다방,5,편의시설,10,0.012804097311139564,기타,1,0.0012804097311139564
41135600,주거밀집,430,0.7570422535211268,학원-입시,40,여성미용실,29,부동산중개,26,먹자골목,89,0.15669014084507044,편의점,12,학원-입시,7,후라이드/양념치킨,5,스포츠,43,0.07570422535211267,청과물소매,7,학원-기타,6,유리/페인트/철물건축자재,5,편의시설,3,0.00528169014084507,기타,3,0.00528169014084507
41500250,주거밀집,903,0.7550167224080268,한식/백반/한정식,92,일반의류,44,여성미용실,39,먹자골목,148,0.12374581939799331,편의점,15,후라이드/양념치킨,10,커피전문점/카페/다방,7,스포츠,125,0.10451505016722408,청과물소매,27,유리/페인트/철물건축자재,9,룸살롱/단란주점,7,기타,12,0.010033444816053512,편의시설,8,0.006688963210702341
41550330,주거밀집,107,0.7039473684210527,한식/백반/한정식,23,꽃집/꽃배달,12,커피전문점/카페/다방,4,먹자골목,23,0.1513157894736842,편의점,6,커피전문점/카페/다방,3,도너츠전문,2,스포츠,21,0.13815789473684212,청과물소매,14,농기구판매,2,추어탕전문,1,기타,1,0.006578947368421052,,,
41630310,주거밀집,427,0.7426086956521739,한식/백반/한정식,54,부동산중개,27,자동차정비/카센타,26,스포츠,92,0.16,유리/페인트/철물건축자재,24,섬유/직물/주단,12,조명기구/전기용품,8,먹자골목,47,0.0817391304347826,편의점,19,한식/백반/한정식,5,후라이드/양념치킨,3,기타,6,0.010434782608695653,편의시설,3,0.0052173913043478265
41285600,주거밀집,1033,0.7601177336276674,한식/백반/한정식,75,부동산중개,69,일반가구소매,59,스포츠,179,0.13171449595290655,유리/페인트/철물건축자재,45,조명기구/전기용품,22,청과물소매,19,먹자골목,118,0.08682855040470934,편의점,34,수퍼마켓,8,커피전문점/카페/다방,7,편의시설,16,0.01177336276674025,기타,13,0.009565857247976454
41113560,주거밀집,1206,0.7430683918669131,여성미용실,85,한식/백반/한정식,71,부동산중개,63,먹자골목,268,0.16512630930375846,편의점,32,한식/백반/한정식,18,캐쥬얼/스포츠의류,12,스포츠,132,0.08133086876155268,유리/페인트/철물건축자재,26,지물판매,11,조명기구/전기용품,10,편의시설,9,0.005545286506469501,기타,8,0.004929143561306223
41135655,주거밀집,913,0.6563623292595255,한식/백반/한정식,102,부동산중개,74,커피전문점/카페/다방,62,먹자골목,374,0.26887131560028754,커피전문점/카페/다방,73,한식/백반/한정식,46,편의점,30,스포츠,71,0.051042415528396834,통신판매,10,헬스클럽,10,낙지/오징어,6,기타,22,0.015815959741193385,편의시설,11,0.007907979870596693
41820330,주거밀집,463,0.8638059701492538,캠프/별장/펜션,100,한식/백반/한정식,75,모텔/여관/여인숙,50,먹자골목,33,0.061567164179104475,편의점,8,커피전문점/카페/다방,5,학원-기타,3,스포츠,32,0.05970149253731343,청과물소매,12,유리/페인트/철물건축자재,4,보리밥전문,3,기타,4,0.007462686567164179,편의시설,4,0.007462686567164179
41630520,주거밀집,1361,0.7121925693354265,한식/백반/한정식,137,부동산중개,99,여성미용실,79,먹자골목,341,0.1784406070120356,편의점,44,커피전문점/카페/다방,38,후라이드/양념치킨,25,스포츠,173,0.09052851909994768,청과물소매,18,유리/페인트/철물건축자재,18,통신판매,14,기타,24,0.012558869701726845,편의시설,12,0.006279434850863423
41220630,주거밀집,1364,0.7111574556830031,여성미용실,109,한식/백반/한정식,86,부동산중개,73,먹자골목,381,0.1986444212721585,커피전문점/카페/다방,36,편의점,33,한식/백반/한정식,30,스포츠,136,0.07090719499478623,학원-기타,28,청과물소매,12,유리/페인트/철물건축자재,11,편의시설,31,0.01616266944734098,기타,6,0.0031282586027111575
41117510,주거밀집,390,0.8057851239669421,부동산중개,28,여성미용실,27,한식/백반/한정식,26,먹자골목,53,0.10950413223140495,편의점,6,화장품판매점,6,후라이드/양념치킨,5,스포츠,32,0.06611570247933884,유리/페인트/철물건축자재,5,청과물소매,4,헬스클럽,3,기타,6,0.012396694214876033,편의시설,3,0.006198347107438017
41113530,주거밀집,842,0.8143133462282398,한식/백반/한정식,65,부동산중개,51,여성미용실,45,먹자골목,93,0.08994197292069632,편의점,13,후라이드/양념치킨,11,수퍼마켓,5,스포츠,81,0.07833655705996131,유리/페인트/철물건축자재,19,조명기구/전기용품,7,청과물소매,6,기타,9,0.008704061895551257,편의시설,9,0.008704061895551257
41131540,주거밀집,514,0.7871362940275651,여성미용실,59,부동산중개,31,한식/백반/한정식,29,먹자골목,92,0.14088820826952528,편의점,16,커피전문점/카페/다방,14,한식/백반/한정식,7,스포츠,38,0.05819295558958652,유리/페인트/철물건축자재,5,섬유/직물/주단,4,청과물소매,4,기타,8,0.01225114854517611,편의시설,1,0.0015313935681470138
41570550,주거밀집,1314,0.6879581151832461,부동산중개,105,한식/백반/한정식,81,여성미용실,77,먹자골목,421,0.22041884816753926,커피전문점/카페/다방,49,편의점,34,한식/백반/한정식,32,스포츠,129,0.06753926701570681,학원-기타,19,태권도장,15,유리/페인트/철물건축자재,11,기타,32,0.016753926701570682,편의시설,14,0.007329842931937173
41590587,주거밀집,722,0.7191235059760956,여성미용실,48,부동산중개,46,한식/백반/한정식,44,먹자골목,206,0.2051792828685259,편의점,29,커피전문점/카페/다방,19,후라이드/양념치킨,10,스포츠,59,0.05876494023904383,학원-기타,9,헬스클럽,7,지물판매,6,기타,9,0.008964143426294821,편의시설,8,0.00796812749003984
41190610,주거밀집,1434,0.7507853403141361,부동산중개,82,여성미용실,81,한식/백반/한정식,79,먹자골목,264,0.1382198952879581,커피전문점/카페/다방,21,후라이드/양념치킨,20,편의점,15,스포츠,177,0.09267015706806282,청과물소매,29,조명기구/전기용품,15,지물판매,13,편의시설,27,0.014136125654450262,기타,8,0.004188481675392671
41500515,주거밀집,1367,0.7138381201044386,부동산중개,106,여성미용실,88,학원-입시,62,먹자골목,338,0.17650130548302873,편의점,37,커피전문점/카페/다방,21,후라이드/양념치킨,18,스포츠,153,0.07989556135770234,청과물소매,17,헬스클럽,17,학원-기타,17,기타,34,0.017754569190600523,편의시설,23,0.012010443864229765
41220330,주거밀집,793,0.6789383561643836,부동산중개,142,한식/백반/한정식,67,커피전문점/카페/다방,41,먹자골목,283,0.2422945205479452,커피전문점/카페/다방,44,편의점,41,한식/백반/한정식,21,스포츠,68,0.05821917808219178,청과물소매,9,유리/페인트/철물건축자재,8,학원-기타,8,편의시설,12,0.010273972602739725,기타,12,0.010273972602739725
41830310,주거밀집,265,0.8255451713395638,한식/백반/한정식,45,부동산중개,28,커피전문점/카페/다방,13,스포츠,28,0.08722741433021806,청과물소매,7,가정용연료소매,3,실내골프연습장,3,먹자골목,23,0.07165109034267912,편의점,10,호프/맥주,2,보일러/냉난방용품,1,기타,4,0.012461059190031152,편의시설,1,0.003115264797507788
41111573,주거밀집,837,0.7051390058972199,학원-입시,62,부동산중개,59,여성미용실,56,먹자골목,259,0.21819713563605728,커피전문점/카페/다방,21,편의점,16,한식/백반/한정식,13,스포츠,71,0.05981465880370682,학원-기타,16,태권도장,9,헬스클럽,7,기타,11,0.009267059814658803,편의시설,9,0.007582139848357203
41670520,주거밀집,867,0.740392826643894,한식/백반/한정식,94,여성미용실,56,부동산중개,41,먹자골목,157,0.1340734415029889,편의점,31,후라이드/양념치킨,13,한식/백반/한정식,10,스포츠,122,0.10418445772843724,유리/페인트/철물건축자재,14,룸살롱/단란주점,14,조명기구/전기용품,9,편의시설,16,0.013663535439795047,기타,9,0.007685738684884714
41465550,주거밀집,481,0.6004993757802747,일반의류,41,부동산중개,28,캐쥬얼/스포츠의류,24,먹자골목,256,0.3196004993757803,캐쥬얼/스포츠의류,35,여성의류전문점,14,커피전문점/카페/다방,14,스포츠,38,0.04744069912609238,유리/페인트/철물건축자재,4,실내골프연습장,4,냉면집,3,편의시설,22,0.02746566791510612,기타,4,0.004993757802746567
41220580,주거밀집,537,0.8774509803921569,일반의류,60,한식/백반/한정식,42,부동산중개,36,먹자골목,40,0.06535947712418301,편의점,7,후라이드/양념치킨,4,커피전문점/카페/다방,4,스포츠,30,0.049019607843137254,룸살롱/단란주점,7,가방/가죽제품소매,5,섬유/직물/주단,4,편의시설,4,0.006535947712418301,기타,1,0.0016339869281045752
41285525,주거밀집,585,0.76171875,여성미용실,43,한식/백반/한정식,34,학원-입시,31,먹자골목,121,0.15755208333333334,편의점,12,커피전문점/카페/다방,12,후라이드/양념치킨,9,스포츠,56,0.07291666666666667,헬스클럽,7,지물판매,5,학원-기타,5,기타,5,0.006510416666666667,편의시설,1,0.0013020833333333333
41173560,주거밀집,1385,0.7359192348565357,한식/백반/한정식,104,부동산중개,80,커피전문점/카페/다방,63,먹자골목,291,0.15462274176408078,커피전문점/카페/다방,40,편의점,28,한식/백반/한정식,23,스포츠,169,0.089798087141339,룸살롱/단란주점,27,유리/페인트/철물건축자재,15,조명기구/전기용품,15,기타,27,0.014346439957492029,편의시설,10,0.005313496280552604
41133590,주거밀집,435,0.8055555555555556,여성미용실,44,한식/백반/한정식,39,부동산중개,22,먹자골목,53,0.09814814814814815,편의점,12,커피전문점/카페/다방,5,후라이드/양념치킨,3,스포츠,43,0.07962962962962963,청과물소매,6,지물판매,5,수산물소매,5,기타,7,0.012962962962962963,편의시설,2,0.003703703703703704
41463590,주거밀집,1157,0.7226733291692692,부동산중개,72,한식/백반/한정식,67,커피전문점/카페/다방,54,먹자골목,297,0.18550905683947533,커피전문점/카페/다방,42,편의점,25,한식/백반/한정식,22,스포츠,104,0.06495940037476577,실내골프연습장,15,학원-기타,13,유리/페인트/철물건축자재,8,기타,25,0.01561524047470331,편의시설,18,0.011242973141786383
41135662,주거밀집,718,0.7094861660079052,부동산중개,70,여성미용실,46,커피전문점/카페/다방,36,먹자골목,186,0.18379446640316205,편의점,16,커피전문점/카페/다방,12,일반가구소매,11,스포츠,85,0.08399209486166008,유리/페인트/철물건축자재,14,헬스클럽,10,실내골프연습장,9,편의시설,13,0.012845849802371542,기타,10,0.009881422924901186
41150580,주거밀집,759,0.7047353760445683,한식/백반/한정식,55,부동산중개,41,여성미용실,35,먹자골목,201,0.18662952646239556,커피전문점/카페/다방,18,편의점,16,한식/백반/한정식,12,스포츠,96,0.08913649025069638,유리/페인트/철물건축자재,12,지물판매,9,태권도장,6,기타,12,0.011142061281337047,편의시설,9,0.008356545961002786
41111566,주거밀집,897,0.731647634584013,여성미용실,75,한식/백반/한정식,70,부동산중개,58,먹자골목,232,0.18923327895595432,편의점,26,커피전문점/카페/다방,21,한식/백반/한정식,14,스포츠,79,0.06443719412724307,헬스클럽,11,학원-기타,11,유리/페인트/철물건축자재,9,편의시설,11,0.00897226753670473,기타,7,0.005709624796084829
41171530,주거밀집,554,0.7971223021582734,한식/백반/한정식,44,여성미용실,42,부동산중개,30,먹자골목,87,0.1251798561151079,편의점,13,커피전문점/카페/다방,8,피자전문,5,스포츠,44,0.06330935251798561,청과물소매,5,지물판매,4,헬스클럽,4,편의시설,6,0.008633093525179856,기타,4,0.0057553956834532375
41610253,주거밀집,1481,0.7472250252270434,한식/백반/한정식,113,부동산중개,106,일반가구소매,75,먹자골목,245,0.1236125126135217,편의점,50,후라이드/양념치킨,14,캐쥬얼/스포츠의류,13,스포츠,200,0.10090817356205853,유리/페인트/철물건축자재,33,청과물소매,29,조명기구/전기용품,19,편의시설,37,0.01866801210898083,기타,19,0.00958627648839556
41800253,주거밀집,964,0.749028749028749,한식/백반/한정식,96,여성미용실,62,커피전문점/카페/다방,43,먹자골목,159,0.12354312354312354,편의점,20,한식/백반/한정식,12,후라이드/양념치킨,12,스포츠,136,0.10567210567210568,룸살롱/단란주점,21,유리/페인트/철물건축자재,17,청과물소매,13,편의시설,17,0.01320901320901321,기타,11,0.008547008547008548
41500380,주거밀집,69,0.7582417582417582,한식/백반/한정식,14,커피전문점/카페/다방,5,부동산중개,4,스포츠,16,0.17582417582417584,청과물소매,8,유리/페인트/철물건축자재,2,우유판매,1,먹자골목,3,0.03296703296703297,편의점,2,해장국/감자탕,1,,,기타,2,0.02197802197802198,편의시설,1,0.01098901098901099
41290510,주거밀집,187,0.7362204724409449,한식/백반/한정식,19,부동산중개,17,여성미용실,10,먹자골목,46,0.18110236220472442,커피전문점/카페/다방,7,제과점,3,중국음식/중국집,3,스포츠,16,0.06299212598425197,헬스클럽,2,학원-기타,2,태권도장,2,편의시설,3,0.011811023622047244,기타,2,0.007874015748031496
41135680,주거밀집,563,0.7378768020969856,부동산중개,83,커피전문점/카페/다방,43,한식/백반/한정식,43,먹자골목,137,0.17955439056356487,커피전문점/카페/다방,22,편의점,17,한식/백반/한정식,10,스포츠,50,0.0655307994757536,실내골프연습장,7,헬스클럽,5,태권도장,4,기타,9,0.011795543905635648,편의시설,4,0.005242463958060288
41250566,주거밀집,879,0.7331109257714762,한식/백반/한정식,79,부동산중개,53,여성미용실,51,먹자골목,217,0.18098415346121768,후라이드/양념치킨,24,편의점,22,커피전문점/카페/다방,21,스포츠,83,0.06922435362802336,헬스클럽,11,태권도장,9,룸살롱/단란주점,8,편의시설,10,0.008340283569641367,기타,10,0.008340283569641367
41670530,주거밀집,670,0.7553551296505073,한식/백반/한정식,110,커피전문점/카페/다방,37,부동산중개,35,먹자골목,137,0.1544532130777903,편의점,24,후라이드/양념치킨,15,커피전문점/카페/다방,11,스포츠,54,0.060879368658399095,헬스클럽,6,주방가구판매,5,학원-기타,5,편의시설,15,0.016910935738444193,기타,11,0.012401352874859075
41273570,주거밀집,1663,0.7230434782608696,한식/백반/한정식,181,부동산중개,78,자동차정비/카센타,67,먹자골목,375,0.16304347826086957,편의점,59,한식/백반/한정식,25,커피전문점/카페/다방,23,스포츠,216,0.09391304347826086,유리/페인트/철물건축자재,39,조명기구/전기용품,27,학원-기타,15,편의시설,29,0.012608695652173913,기타,17,0.007391304347826087
41800360,주거밀집,163,0.8578947368421053,한식/백반/한정식,35,커피전문점/카페/다방,8,모텔/여관/여인숙,8,스포츠,17,0.08947368421052632,청과물소매,7,유리/페인트/철물건축자재,2,가정용연료소매,1,먹자골목,8,0.042105263157894736,수퍼마켓,3,편의점,1,커피전문점/카페/다방,1,편의시설,2,0.010526315789473684,,,
41550400,주거밀집,444,0.7708333333333334,한식/백반/한정식,88,부동산중개,18,자동차정비/카센타,14,스포츠,67,0.11631944444444445,룸살롱/단란주점,20,청과물소매,10,유리/페인트/철물건축자재,6,먹자골목,55,0.0954861111111111,편의점,16,후라이드/양념치킨,5,순대전문점,3,편의시설,7,0.012152777777777778,기타,3,0.005208333333333333
41281600,주거밀집,807,0.7752161383285303,한식/백반/한정식,85,부동산중개,41,여성미용실,40,먹자골목,122,0.11719500480307397,편의점,32,후라이드/양념치킨,15,커피전문점/카페/다방,11,스포츠,99,0.09510086455331412,유리/페인트/철물건축자재,27,조명기구/전기용품,6,통신판매,6,편의시설,7,0.0067243035542747355,기타,6,0.005763688760806916
41360262,주거밀집,1525,0.7647943831494484,한식/백반/한정식,163,여성미용실,102,부동산중개,72,먹자골목,255,0.12788365095285859,편의점,34,커피전문점/카페/다방,26,후라이드/양념치킨,16,스포츠,169,0.08475426278836509,유리/페인트/철물건축자재,25,청과물소매,15,헬스클럽,13,기타,23,0.011534603811434303,편의시설,22,0.011033099297893681
41285510,주거밀집,686,0.6846307385229541,한식/백반/한정식,49,부동산중개,35,커피전문점/카페/다방,34,먹자골목,209,0.2085828343313373,커피전문점/카페/다방,20,편의점,19,한식/백반/한정식,14,스포츠,80,0.07984031936127745,유리/페인트/철물건축자재,13,청과물소매,12,학원-기타,10,기타,18,0.017964071856287425,편의시설,9,0.008982035928143712
41310530,주거밀집,590,0.6805074971164936,여성미용실,40,부동산중개,31,비만/피부관리,24,먹자골목,209,0.24106113033448673,편의점,16,캐쥬얼/스포츠의류,16,커피전문점/카페/다방,11,스포츠,57,0.0657439446366782,조명기구/전기용품,6,태권도장,5,지물판매,5,편의시설,8,0.00922722029988466,기타,3,0.0034602076124567475
41220535,주거밀집,510,0.7402031930333817,한식/백반/한정식,60,부동산중개,41,자동차정비/카센타,30,먹자골목,111,0.16110304789550073,편의점,21,커피전문점/카페/다방,12,후라이드/양념치킨,8,스포츠,58,0.0841799709724238,유리/페인트/철물건축자재,11,태권도장,5,실내골프연습장,4,편의시설,5,0.00725689404934688,기타,5,0.00725689404934688
41610570,주거밀집,389,0.716390423572744,여성미용실,29,부동산중개,26,학원-입시,21,먹자골목,107,0.19705340699815838,편의점,14,커피전문점/카페/다방,12,후라이드/양념치킨,9,스포츠,37,0.06813996316758748,학원-기타,11,태권도장,4,섬유/직물/주단,3,편의시설,7,0.01289134438305709,기타,3,0.0055248618784530384
41390531,주거밀집,387,0.7818181818181819,한식/백반/한정식,29,수퍼마켓,21,식료품점,20,스포츠,52,0.10505050505050505,유리/페인트/철물건축자재,15,청과물소매,9,주방가구판매,5,먹자골목,45,0.09090909090909091,편의점,11,후라이드/양념치킨,6,자동차정비/카센타,4,편의시설,6,0.012121212121212121,기타,5,0.010101010101010102
41590540,주거밀집,497,0.7462462462462462,여성미용실,42,부동산중개,26,한식/백반/한정식,22,먹자골목,112,0.16816816816816818,커피전문점/카페/다방,14,편의점,12,후라이드/양념치킨,6,스포츠,46,0.06906906906906907,유리/페인트/철물건축자재,6,실내골프연습장,6,학원-기타,5,기타,8,0.012012012012012012,편의시설,3,0.0045045045045045045
41500310,주거밀집,579,0.7608409986859396,한식/백반/한정식,72,부동산중개,50,커피전문점/카페/다방,25,스포츠,77,0.1011826544021025,주방가구판매,21,청과물소매,12,유리/페인트/철물건축자재,7,먹자골목,75,0.09855453350854139,편의점,18,커피전문점/카페/다방,8,한식/백반/한정식,4,편의시설,20,0.026281208935611037,기타,10,0.013140604467805518
41820325,주거밀집,983,0.8004885993485342,한식/백반/한정식,134,캠프/별장/펜션,65,커피전문점/카페/다방,59,먹자골목,118,0.09609120521172639,편의점,28,커피전문점/카페/다방,13,후라이드/양념치킨,9,스포츠,93,0.07573289902280131,유리/페인트/철물건축자재,18,청과물소매,10,수상스키,9,편의시설,24,0.019543973941368076,기타,10,0.008143322475570033
41171560,주거밀집,680,0.7674943566591422,부동산중개,52,여성미용실,50,한식/백반/한정식,38,스포츠,102,0.11512415349887133,룸살롱/단란주점,43,학원-기타,10,유리/페인트/철물건축자재,7,먹자골목,91,0.10270880361173815,편의점,14,커피전문점/카페/다방,10,후라이드/양념치킨,7,기타,7,0.007900677200902935,편의시설,6,0.006772009029345372
41113550,주거밀집,1356,0.7545909849749582,한식/백반/한정식,107,중고자동차판매,84,자동차정비/카센타,74,먹자골목,229,0.12743461324429606,편의점,40,커피전문점/카페/다방,31,후라이드/양념치킨,12,스포츠,187,0.10406232609905398,유리/페인트/철물건축자재,32,조명기구/전기용품,29,실내골프연습장,17,편의시설,15,0.008347245409015025,기타,10,0.005564830272676683
41281580,주거밀집,737,0.5863166268894192,한식/백반/한정식,92,부동산중개,57,꽃집/꽃배달,51,먹자골목,424,0.33731105807478123,커피전문점/카페/다방,39,한식/백반/한정식,30,캐쥬얼/스포츠의류,23,스포츠,58,0.046141607000795545,유리/페인트/철물건축자재,13,학원-기타,5,청과물소매,5,편의시설,29,0.023070803500397773,기타,9,0.007159904534606206
41590410,주거밀집,878,0.7797513321492007,한식/백반/한정식,106,부동산중개,77,한식부페,41,먹자골목,111,0.09857904085257549,편의점,43,한식/백반/한정식,8,커피전문점/카페/다방,7,스포츠,111,0.09857904085257549,유리/페인트/철물건축자재,34,조명기구/전기용품,16,지물판매,9,편의시설,20,0.017761989342806393,기타,6,0.0053285968028419185
41480520,주거밀집,727,0.7284569138276553,여성미용실,59,한식/백반/한정식,52,부동산중개,37,먹자골목,195,0.19539078156312625,커피전문점/카페/다방,27,편의점,18,후라이드/양념치킨,15,스포츠,58,0.05811623246492986,헬스클럽,12,학원-기타,8,룸살롱/단란주점,7,기타,15,0.01503006012024048,편의시설,3,0.003006012024048096
